item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
15,horse,,b,a,mismatch,0.13198652462391547,imagebind,winter2012/e2
16,jackhammer,,b,a,mismatch,0.1230891612323004,imagebind,winter2012/e2
17,door,,b,a,mismatch,0.17871637314895228,imagebind,winter2012/e2
18,machine gun,,b,a,mismatch,0.1950080055349096,imagebind,winter2012/e2
19,sheep,,b,a,mismatch,0.38292572892346066,imagebind,winter2012/e2
20,frog,,b,a,mismatch,0.07674926394111603,imagebind,winter2012/e2
21,toilet,,b,a,mismatch,0.325090882803285,imagebind,winter2012/e2
22,waterfall,,b,a,mismatch,0.19170314722077786,imagebind,winter2012/e2
23,can of soda,,b,a,mismatch,0.18074599285341741,imagebind,winter2012/e2
24,branches,,b,a,mismatch,0.026598521663486308,imagebind,winter2012/e2
