item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
7,brush,,b,a,mismatch,0.15483687521276723,ViT-H-14,muraki2021
8,crayon,,b,a,mismatch,0.070253983537923,ViT-H-14,muraki2021
9,decoration,,b,a,mismatch,0.11905872090122416,ViT-H-14,muraki2021
10,flashlight,,b,a,mismatch,0.20948378282434987,ViT-H-14,muraki2021
11,fire extinguisher,,b,a,mismatch,0.18250678995506053,ViT-H-14,muraki2021
12,glass,,b,a,mismatch,0.23896915912440764,ViT-H-14,muraki2021
13,guitar,,b,a,mismatch,0.1615554162842745,ViT-H-14,muraki2021
14,gun,,b,a,mismatch,0.24666894056161137,ViT-H-14,muraki2021
15,iron,,b,a,mismatch,0.22999421365754946,ViT-H-14,muraki2021
16,key,,b,a,mismatch,0.15140669431952003,ViT-H-14,muraki2021
17,nail,,b,a,mismatch,0.17292307651036243,ViT-H-14,muraki2021
18,pen,,b,a,mismatch,0.16381430972136823,ViT-H-14,muraki2021
19,pencil,,b,a,mismatch,0.121900013777264,ViT-H-14,muraki2021
20,plate,,b,a,mismatch,0.19681375589370143,ViT-H-14,muraki2021
21,salt shaker,,b,a,mismatch,0.1659361696975189,ViT-H-14,muraki2021
22,pair of scissors,,b,a,mismatch,0.1760534674037324,ViT-H-14,muraki2021
23,screw,,b,a,mismatch,0.10536680398164822,ViT-H-14,muraki2021
24,wheel,,b,a,mismatch,0.17449078355519654,ViT-H-14,muraki2021
