item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
6,broom,,b,a,mismatch,0.2424684718931499,ViT-B-32,muraki2021
7,brush,,b,a,mismatch,0.2128579929431178,ViT-B-32,muraki2021
8,crayon,,b,a,mismatch,0.23533086211821608,ViT-B-32,muraki2021
9,decoration,,b,a,mismatch,0.2096182241186627,ViT-B-32,muraki2021
10,flashlight,,b,a,mismatch,0.24968233518689686,ViT-B-32,muraki2021
11,fire extinguisher,,b,a,mismatch,0.21352848566179383,ViT-B-32,muraki2021
12,glass,,b,a,mismatch,0.21217076744139396,ViT-B-32,muraki2021
13,guitar,,b,a,mismatch,0.26249905583359046,ViT-B-32,muraki2021
14,gun,,b,a,mismatch,0.2743055695079979,ViT-B-32,muraki2021
15,iron,,b,a,mismatch,0.2218481203506626,ViT-B-32,muraki2021
16,key,,b,a,mismatch,0.2553172922149748,ViT-B-32,muraki2021
17,nail,,b,a,mismatch,0.2376963377376462,ViT-B-32,muraki2021
18,pen,,b,a,mismatch,0.24472012826945322,ViT-B-32,muraki2021
19,pencil,,b,a,mismatch,0.25796808397481397,ViT-B-32,muraki2021
20,plate,,b,a,mismatch,0.2577329766626061,ViT-B-32,muraki2021
21,salt shaker,,b,a,mismatch,0.22881518026838454,ViT-B-32,muraki2021
22,pair of scissors,,b,a,mismatch,0.29119619974439537,ViT-B-32,muraki2021
23,screw,,b,a,mismatch,0.2366379882438352,ViT-B-32,muraki2021
24,wheel,,b,a,mismatch,0.23536070671977627,ViT-B-32,muraki2021
